,,Bee,Bee,Bee,Bee,NoBee,NoBee,NoBee,NoBee,macro avg,macro avg,macro avg,macro avg,weighted avg,weighted avg,weighted avg,weighted avg,features,features,features,features,features,features,features,features,features
88,0.6295669391926418,0.6549046443128737,0.6129768866610972,0.7029892692897292,15656.0,0.6002136973081033,0.6518679344164109,0.5561446090955544,15656.0,0.6275591708104884,0.632422410538754,0.6295669391926417,31312.0,0.6275591708104884,0.632422410538754,0.6295669391926418,31312.0,False,True,False,False,True,False,True,False,False
89,0.644896525293817,0.6630912341302305,0.6307718913933245,0.6989013796627491,15656.0,0.6246244218628676,0.6624418188327963,0.590891670924885,15656.0,0.643857827996549,0.6466068551130604,0.644896525293817,31312.0,0.643857827996549,0.6466068551130604,0.644896525293817,31312.0,False,True,False,False,True,True,False,False,False
90,0.5649271844660194,0.47093090993825,0.6007133656989994,0.3872636688809402,15656.0,0.6305627118644067,0.5479051793204204,0.7425907000510986,15656.0,0.5507468109013284,0.5743092725097099,0.5649271844660194,31312.0,0.5507468109013284,0.57430927250971,0.5649271844660194,31312.0,False,True,False,True,False,False,False,False,True
91,0.6516990291262136,0.6742727435637059,0.6332323572310109,0.7210015329586101,15656.0,0.6257635028481229,0.6761085570220969,0.582396525293817,15656.0,0.6500181232059143,0.6546704571265539,0.6516990291262136,31312.0,0.6500181232059145,0.6546704571265539,0.6516990291262136,31312.0,False,True,False,True,False,False,False,True,False
92,0.6328244762391415,0.655768136770562,0.6172011497491968,0.6994762391415432,15656.0,0.6066039349871686,0.653253740142973,0.5661727133367399,15656.0,0.6311860358788652,0.6352274449460849,0.6328244762391415,31312.0,0.6311860358788652,0.6352274449460849,0.6328244762391415,31312.0,False,True,False,True,False,False,True,False,False
93,0.6536471640265713,0.6716919444192172,0.6384301087644587,0.7086101175268268,15656.0,0.633503430096989,0.6726228919985647,0.5986842105263158,15656.0,0.6525976872581031,0.6555265003815117,0.6536471640265713,31312.0,0.6525976872581031,0.6555265003815117,0.6536471640265713,31312.0,False,True,False,True,False,True,False,False,False
94,0.6294391926417987,0.6585243827069661,0.6105987010860667,0.7146142054164537,15656.0,0.5949380345610054,0.6560166294556933,0.5442641798671436,15656.0,0.6267312086339858,0.63330766527088,0.6294391926417986,31312.0,0.6267312086339857,0.63330766527088,0.6294391926417987,31312.0,False,True,False,True,True,False,False,False,False
95,0.5678972917731221,0.4778077962176765,0.6036668617125024,0.3953755748594788,15656.0,0.6314757313286484,0.5504796276949377,0.7404190086867655,15656.0,0.5546417637731624,0.5770732447037201,0.5678972917731221,31312.0,0.5546417637731624,0.5770732447037201,0.5678972917731221,31312.0,False,True,True,False,False,False,False,False,True
96,0.6464933571793562,0.6662847839850463,0.6309598583909096,0.705799693408278,15656.0,0.6242064165676456,0.6662076962098703,0.5871870209504343,15656.0,0.645245600276346,0.64858377730039,0.6464933571793561,31312.0,0.645245600276346,0.64858377730039,0.6464933571793562,31312.0,False,True,True,False,False,False,False,True,False
97,0.6263413387838528,0.6438139308329275,0.6150535132619823,0.6753960143076136,15656.0,0.6070660934981192,0.6400849858356941,0.5772866632600919,15656.0,0.6254400121655234,0.6275692495488382,0.6263413387838528,31312.0,0.6254400121655235,0.6275692495488382,0.6263413387838528,31312.0,False,True,True,False,False,False,True,False,False
98,0.6490802248339295,0.6637904656997735,0.6370844590626101,0.6928334184977005,15656.0,0.6330238461024649,0.6633767324653507,0.6053270311701584,15656.0,0.6484071559011192,0.6502305957639805,0.6490802248339295,31312.0,0.6484071559011191,0.6502305957639803,0.6490802248339295,31312.0,False,True,True,False,False,True,False,False,False
99,0.6271397547266224,0.6541048203122685,0.6099906061778195,0.7050970873786407,15656.0,0.5956149769665062,0.6506242905788876,0.549182422074604,15656.0,0.6248598986393874,0.6303074483783535,0.6271397547266224,31312.0,0.6248598986393874,0.6303074483783536,0.6271397547266224,31312.0,False,True,True,False,True,False,False,False,False
100,0.6257026060296372,0.6489336208962377,0.6110108303249098,0.6918753193663771,15656.0,0.5991792065663475,0.6448763250883393,0.5595298926928973,15656.0,0.6240564137312926,0.6279435777066245,0.6257026060296372,31312.0,0.6240564137312927,0.6279435777066245,0.6257026060296372,31312.0,False,True,True,True,False,False,False,False,False
101,0.5853666326009198,0.5010951850286285,0.6289186842866789,0.4164537557485948,15656.0,0.6452829157673288,0.5638099785151588,0.7542795094532447,15656.0,0.5731890503979786,0.5963643314009188,0.5853666326009197,31312.0,0.5731890503979786,0.5963643314009188,0.5853666326009198,31312.0,True,False,False,False,False,False,False,True,True
102,0.562052887072049,0.4552496722679061,0.6020804875485972,0.3659938681655595,15656.0,0.6338415529625377,0.5445744436797431,0.7581119059785386,15656.0,0.5445456126152219,0.5733274656141701,0.562052887072049,31312.0,0.5445456126152219,0.5733274656141701,0.562052887072049,31312.0,True,False,False,False,False,False,True,False,True
103,0.5789154317833418,0.5864567324279397,0.5761385345411968,0.5971512519161982,15656.0,0.5710939787254805,0.5819025522041763,0.5606796116504854,15656.0,0.5787753555767101,0.5790205433726865,0.5789154317833418,31312.0,0.5787753555767102,0.5790205433726866,0.5789154317833418,31312.0,True,False,False,False,False,False,True,True,False
104,0.5724642309657639,0.4778657513943601,0.613643193428829,0.3912876852324987,15656.0,0.6380424496417466,0.5531904918186507,0.7536407766990292,15656.0,0.5579541005180534,0.5834168426237398,0.5724642309657639,31312.0,0.5579541005180534,0.5834168426237398,0.5724642309657639,31312.0,True,False,False,False,False,True,False,False,True
105,0.6216466530403679,0.6302088210506601,0.6162627434222575,0.6448007153806847,15656.0,0.612678588943015,0.6275534123635389,0.5984925907000511,15656.0,0.6214437049968375,0.6219080778928983,0.6216466530403679,31312.0,0.6214437049968377,0.6219080778928981,0.6216466530403679,31312.0,True,False,False,False,False,True,False,True,False
106,0.6097981604496678,0.6182113617898882,0.6051633427138138,0.6318344404701073,15656.0,0.6010058128143164,0.6148603501269544,0.5877618804292284,15656.0,0.6096085873021023,0.6100118464203841,0.6097981604496678,31312.0,0.6096085873021024,0.6100118464203841,0.6097981604496678,31312.0,True,False,False,False,False,True,True,False,False
107,0.5694302503832397,0.4712941176470588,0.6104225924420967,0.3838145120081758,15656.0,0.6368387027259993,0.550633501024781,0.7550459887583035,15656.0,0.5540664101865291,0.5805280467334388,0.5694302503832397,31312.0,0.554066410186529,0.5805280467334388,0.5694302503832397,31312.0,True,False,False,False,True,False,False,False,True
108,0.5881451200817578,0.5973523167228675,0.584290251649157,0.6110117526826776,15656.0,0.5785069943783502,0.5923694779116466,0.565278487480838,15656.0,0.5879296555506088,0.5883298647804018,0.5881451200817578,31312.0,0.5879296555506088,0.5883298647804018,0.5881451200817578,31312.0,True,False,False,False,True,False,False,True,False
109,0.5502682677567705,0.5480164334317628,0.5507741935483871,0.5452861522738887,15656.0,0.5524977755179865,0.549772324816595,0.5552503832396525,15656.0,0.5502571044748746,0.550273259182491,0.5502682677567705,31312.0,0.5502571044748746,0.550273259182491,0.5502682677567705,31312.0,True,False,False,False,True,False,True,False,False
110,0.6118421052631579,0.6235753221010902,0.6052789802789803,0.643012263668881,15656.0,0.5993539029535865,0.6192779291553133,0.5806719468574348,15656.0,0.6114646125273384,0.6122784547171468,0.611842105263158,31312.0,0.6114646125273383,0.6122784547171469,0.6118421052631579,31312.0,True,False,False,False,True,True,False,False,False
111,0.5727835973428718,0.4776445780780194,0.6144880940419973,0.3906489524782831,15656.0,0.6386059705524787,0.5533498759305211,0.7549182422074604,15656.0,0.558125274315249,0.5839189849862592,0.5727835973428718,31312.0,0.558125274315249,0.5839189849862593,0.5727835973428718,31312.0,True,False,False,True,False,False,False,False,True
112,0.593223045477772,0.6025028867459351,0.5890645023494233,0.6165687276443536,15656.0,0.5834995585494261,0.5977889447236181,0.5698773633111905,15656.0,0.5930012226476806,0.5934267235365207,0.593223045477772,31312.0,0.5930012226476805,0.5934267235365207,0.593223045477772,31312.0,True,False,False,True,False,False,False,True,False
113,0.5494059785385794,0.5470771403807262,0.549919328815747,0.5442641798671436,15656.0,0.5517109903727004,0.5489030789656698,0.5545477772100154,15656.0,0.5493940653767133,0.5494112038907084,0.5494059785385794,31312.0,0.5493940653767133,0.5494112038907084,0.5494059785385794,31312.0,True,False,False,True,False,False,True,False,False
114,0.6150038323965253,0.6285168407753228,0.6072045251562965,0.6513796627491057,15656.0,0.6004706194279654,0.624027002824275,0.5786280020439448,15656.0,0.6144937301016441,0.6156157639902857,0.6150038323965252,31312.0,0.614493730101644,0.6156157639902858,0.6150038323965253,31312.0,True,False,False,True,False,True,False,False,False
115,0.5580608073582013,0.5639926901506082,0.5565228205447084,0.5716658150229944,15656.0,0.5519652917179305,0.5596848325673014,0.5444557996934083,15656.0,0.5579789909342694,0.5581038265560049,0.5580608073582014,31312.0,0.5579789909342693,0.5581038265560049,0.5580608073582013,31312.0,True,False,False,True,True,False,False,False,False
116,0.5722087378640777,0.4742316599285631,0.6151104775481112,0.3858584568216658,15656.0,0.6394056047594692,0.5526034153831837,0.7585590189064896,15656.0,0.5568186323440161,0.5838569464656475,0.5722087378640777,31312.0,0.5568186323440161,0.5838569464656475,0.5722087378640777,31312.0,True,False,True,False,False,False,False,False,True
117,0.5887838528359735,0.5834896810506567,0.5910997509503212,0.5760730710270823,15656.0,0.5939451277199621,0.5865827831070138,0.6014946346448646,15656.0,0.5887174043853094,0.5888412670286676,0.5887838528359735,31312.0,0.5887174043853094,0.5888412670286676,0.5887838528359735,31312.0,True,False,True,False,False,False,False,True,False
118,0.5495337250894226,0.5252919597482584,0.5551682435797112,0.4984670413898824,15656.0,0.5714198900063809,0.544943494639235,0.6006004087889627,15656.0,0.5483559248773197,0.550055869109473,0.5495337250894226,31312.0,0.5483559248773197,0.5500558691094731,0.5495337250894226,31312.0,True,False,True,False,False,False,True,False,False
119,0.6054228410832907,0.6050570597449094,0.6056184808344532,0.604496678589678,15656.0,0.6057879455026961,0.6052279247688874,0.6063490035769035,15656.0,0.6054225026238027,0.6054232028016704,0.6054228410832907,31312.0,0.6054225026238028,0.6054232028016704,0.6054228410832907,31312.0,True,False,True,False,False,True,False,False,False
120,0.5555697496167603,0.5455554829860884,0.5581317653347588,0.5335334695963209,15656.0,0.5651521779888756,0.553224030343815,0.5776060296371998,15656.0,0.555353830487482,0.5556778978392869,0.5555697496167603,31312.0,0.555353830487482,0.5556778978392869,0.5555697496167603,31312.0,True,False,True,False,True,False,False,False,False
121,0.5599450689831375,0.5507775568089198,0.5624958380502098,0.5395375574859479,15656.0,0.5687458921473507,0.5575943540963486,0.580352580480327,15656.0,0.5597617244781352,0.5600450960732792,0.5599450689831375,31312.0,0.5597617244781353,0.5600450960732791,0.5599450689831375,31312.0,True,False,True,True,False,False,False,False,False
122,0.5837059274399591,0.509464494035299,0.6200421361179811,0.4323582013285641,15656.0,0.6384288924024298,0.5642559450845795,0.7350536535513541,15656.0,0.5739466932188644,0.5921490406012804,0.5837059274399591,31312.0,0.5739466932188644,0.5921490406012804,0.5837059274399591,31312.0,True,True,False,False,False,False,False,False,True
123,0.6574156872764435,0.6787265267004104,0.6389781762815091,0.7237480838017374,15656.0,0.6330767915170172,0.6814934825834008,0.5910832907511497,15656.0,0.6559016591087139,0.660235829432455,0.6574156872764436,31312.0,0.6559016591087139,0.660235829432455,0.6574156872764435,31312.0,True,True,False,False,False,False,False,True,False
124,0.6286727133367399,0.6512074396280186,0.6139487527575089,0.6932805314256515,15656.0,0.6030250264604459,0.6477664490574342,0.5640648952478283,15656.0,0.6271162330442323,0.6308576009074716,0.6286727133367399,31312.0,0.6271162330442323,0.6308576009074716,0.6286727133367399,31312.0,True,True,False,False,False,False,True,False,False
125,0.6490802248339295,0.6693747367154119,0.6327796108772329,0.7104624425140521,15656.0,0.6261313371895203,0.6699432066404544,0.5876980071538068,15656.0,0.6477530369524661,0.6513614087588436,0.6490802248339295,31312.0,0.6477530369524661,0.6513614087588436,0.6490802248339295,31312.0,True,True,False,False,False,True,False,False,False
126,0.636720746039857,0.6583365872705975,0.6213641775812213,0.6999872253449156,15656.0,0.6121850601752412,0.656526508226691,0.5734542667347982,15656.0,0.6352608237229194,0.6389453429039562,0.636720746039857,31312.0,0.6352608237229194,0.6389453429039561,0.636720746039857,31312.0,True,True,False,False,True,False,False,False,False
127,0.636561062851303,0.6571463003133285,0.6219206204379562,0.6966019417475728,15656.0,0.6133460179396576,0.6551974448315911,0.5765201839550332,15656.0,0.6352461591264931,0.6385590326347736,0.636561062851303,31312.0,0.6352461591264932,0.6385590326347735,0.636561062851303,31312.0,True,True,False,True,False,False,False,False,False
128,0.6339103219213081,0.6498243470291737,0.6227530885883248,0.6793561573837507,15656.0,0.616480979624611,0.6472985315815358,0.5884644864588656,15656.0,0.6331526633268924,0.6350258100849303,0.6339103219213081,31312.0,0.6331526633268924,0.6350258100849303,0.6339103219213081,31312.0,True,True,True,False,False,False,False,False,False
129,0.5766159938681655,0.481885332395357,0.6207834054979358,0.3937787429739397,15656.0,0.6420606420606421,0.5561012113558768,0.7594532447623914,15656.0,0.5619729872279995,0.5884423084269063,0.5766159938681655,31312.0,0.5619729872279995,0.5884423084269063,0.5766159938681655,31312.0,False,False,False,False,False,True,True,True,True
130,0.5664920797138477,0.4636478583847004,0.6078532946539578,0.3747445068983137,15656.0,0.6362418265623324,0.5480609418282548,0.7582396525293817,15656.0,0.5499448424735165,0.5779571182411063,0.5664920797138477,31312.0,0.5499448424735164,0.5779571182411063,0.5664920797138477,31312.0,False,False,False,False,True,False,True,True,True
131,0.57597726111395,0.4819136067428883,0.6192959582790091,0.3944174757281553,15656.0,0.6411330648430954,0.5557377817346891,0.7575370464997445,15656.0,0.5615233357929919,0.5875168700068492,0.57597726111395,31312.0,0.5615233357929919,0.587516870006849,0.57597726111395,31312.0,False,False,False,False,True,True,False,True,True
132,0.5412621359223301,0.4145267791636096,0.5727641360666816,0.324795605518651,15656.0,0.6228931478078236,0.5287955781403227,0.7577286663260092,15656.0,0.5187099634857166,0.5507798571035022,0.5412621359223301,31312.0,0.5187099634857166,0.5507798571035023,0.5412621359223301,31312.0,False,False,False,False,True,True,True,False,True
133,0.6426290240163516,0.6450098344013704,0.6407412076137653,0.6493357179356157,15656.0,0.6402160632756736,0.6445681729897708,0.6359223300970874,15656.0,0.6426129488385219,0.642654690301768,0.6426290240163516,31312.0,0.6426129488385219,0.642654690301768,0.6426290240163516,31312.0,False,False,False,False,True,True,True,True,False
134,0.5664920797138477,0.4627137428752375,0.6083472106577852,0.3733392948390393,15656.0,0.6366702355460386,0.5479635090305934,0.7596448645886561,15656.0,0.549691989210638,0.5781553598441893,0.5664920797138477,31312.0,0.549691989210638,0.5781553598441893,0.5664920797138477,31312.0,False,False,False,True,False,False,True,True,True
135,0.5752427184466019,0.4792482380579482,0.6191825171995143,0.3909044455799693,15656.0,0.6413547621615792,0.5549747993279821,0.7595809913132345,15656.0,0.5603015001097638,0.5870786582637482,0.5752427184466019,31312.0,0.5603015001097638,0.5870786582637483,0.5752427184466019,31312.0,False,False,False,True,False,True,False,True,True
136,0.5398249872253449,0.4110361741263029,0.5707798842093313,0.3211548288196219,15656.0,0.6223957650881835,0.5277074167888726,0.758495145631068,15656.0,0.5167159696072432,0.549243650499102,0.5398249872253449,31312.0,0.5167159696072432,0.5492436504991021,0.5398249872253449,31312.0,False,False,False,True,False,True,True,False,True
137,0.6449923352069494,0.6365182133281015,0.6520836124882755,0.6216785896780787,15656.0,0.6530803320641657,0.6385328939338459,0.6683060807358201,15656.0,0.6447992726961336,0.6453082532110608,0.6449923352069493,31312.0,0.6447992726961336,0.6453082532110608,0.6449923352069494,31312.0,False,False,False,True,False,True,True,True,False
138,0.5657575370464998,0.4634810401294243,0.6062764529782182,0.3751277465508431,15656.0,0.6352833883211287,0.547606936416185,0.7563873275421563,15656.0,0.5493822142252766,0.5769416946972016,0.5657575370464998,31312.0,0.5493822142252766,0.5769416946972016,0.5657575370464998,31312.0,False,False,False,True,True,False,False,True,True
139,0.532639243740419,0.39348474801061,0.5603163361661945,0.3032064384261625,15656.0,0.619856608478803,0.5223730297723292,0.7620720490546755,15656.0,0.5066706782447066,0.5413446829692619,0.532639243740419,31312.0,0.5066706782447065,0.5413446829692619,0.532639243740419,31312.0,False,False,False,True,True,False,True,False,True
140,0.6216785896780787,0.6355076923076923,0.613096651626692,0.6596193152784875,15656.0,0.6067587305802682,0.6316698921758364,0.5837378640776699,15656.0,0.6211332114439803,0.6223832719012642,0.6216785896780788,31312.0,0.6211332114439803,0.6223832719012642,0.6216785896780787,31312.0,False,False,False,True,True,False,True,True,False
141,0.5407830863566684,0.4127904602442112,0.5723021175404824,0.3228155339805825,15656.0,0.6229645750845636,0.5284017614874783,0.7587506387327542,15656.0,0.5178775176643874,0.5503519395139804,0.5407830863566684,31312.0,0.5178775176643874,0.5503519395139803,0.5407830863566684,31312.0,False,False,False,True,True,True,False,False,True
142,0.6364652529381707,0.6320349119120737,0.639832449767655,0.6244251405212059,15656.0,0.6407901795575751,0.6332564086571446,0.6485053653551354,15656.0,0.6364125457348244,0.6365444292123998,0.6364652529381707,31312.0,0.6364125457348243,0.6365444292123998,0.6364652529381707,31312.0,False,False,False,True,True,True,False,True,False
143,0.631291517629024,0.6319849542571165,0.6307986000636334,0.6331757792539602,15656.0,0.6305954628355678,0.6317881643905879,0.6294072560040879,15656.0,0.6312902085463421,0.6312933822271107,0.631291517629024,31312.0,0.6312902085463421,0.6312933822271107,0.631291517629024,31312.0,False,False,False,True,True,True,True,False,False
144,0.5695899335717935,0.46897040860554,0.6120538928314306,0.3801098620337251,15656.0,0.6381527721841858,0.5504655148455232,0.759070005109862,15656.0,0.553561590394863,0.5812597038384769,0.5695899335717935,31312.0,0.5535615903948629,0.5812597038384769,0.5695899335717935,31312.0,False,False,True,False,False,False,True,True,True
145,0.5798096576392437,0.4874761403918818,0.6247628557164253,0.3996550843127235,15656.0,0.6439531296511786,0.5586702352444006,0.7599642309657639,15656.0,0.5657146350215302,0.591716545480413,0.5798096576392437,31312.0,0.5657146350215302,0.591716545480413,0.5798096576392437,31312.0,False,False,True,False,False,True,False,True,True
146,0.5441044966785897,0.4195502785345423,0.5772630636678975,0.3295222278998467,15656.0,0.6246483132181642,0.5308603351955308,0.7586867654573326,15656.0,0.5220992958763533,0.5540616994317141,0.5441044966785896,31312.0,0.5220992958763533,0.554061699431714,0.5441044966785897,31312.0,False,False,True,False,False,True,True,False,True
147,0.646812723556464,0.634256043919701,0.6576366504354982,0.6124808380173735,15656.0,0.6585358322783833,0.6373797143027913,0.6811446090955544,15656.0,0.6463959380990422,0.6475081823691448,0.646812723556464,31312.0,0.6463959380990421,0.6475081823691448,0.646812723556464,31312.0,False,False,True,False,False,True,True,True,False
148,0.5696538068472151,0.4715064517394203,0.610811909358805,0.3839422585590189,15656.0,0.6370565895439977,0.5507894369149084,0.7553653551354114,15656.0,0.554281520641709,0.5808006731368567,0.5696538068472151,31312.0,0.5542815206417091,0.5808006731368568,0.5696538068472151,31312.0,False,False,True,False,True,False,False,True,True
149,0.5321921308124681,0.393859140941819,0.5592244418331375,0.3039729177312212,15656.0,0.6191169587602059,0.5221033242698009,0.7604113438937149,15656.0,0.5064880498510125,0.5406638830514692,0.5321921308124681,31312.0,0.5064880498510125,0.5406638830514692,0.5321921308124681,31312.0,False,False,True,False,True,False,True,False,True
150,0.6295669391926418,0.6344353745784613,0.6262054376905369,0.6428845171180378,15656.0,0.6245670820521119,0.6331124089507185,0.6162493612672458,15656.0,0.6295012283152865,0.6296589233206278,0.6295669391926418,31312.0,0.6295012283152867,0.6296589233206278,0.6295669391926418,31312.0,False,False,True,False,True,False,True,True,False
151,0.5437851303014819,0.419143658764689,0.576703591809332,0.3292028615227388,15656.0,0.6243853698298757,0.5306368715083799,0.7583673990802249,15656.0,0.5217645142972824,0.553670231658856,0.5437851303014819,31312.0,0.5217645142972823,0.5536702316588559,0.5437851303014819,31312.0,False,False,True,False,True,True,False,False,True
152,0.6449603985692386,0.6385538251454953,0.6502880603933514,0.6272355646397547,15656.0,0.6511438164872753,0.6399975325396335,0.6626852324987226,15656.0,0.6448488208163853,0.6451427964664924,0.6449603985692387,31312.0,0.6448488208163853,0.6451427964664925,0.6449603985692386,31312.0,False,False,True,False,True,True,False,True,False
153,0.6263732754215636,0.6109281984768367,0.6372719073059044,0.5866760347470619,15656.0,0.6406389187528797,0.6170779336055388,0.6660705160960654,15656.0,0.6257835586148581,0.6271749204557215,0.6263732754215636,31312.0,0.6257835586148582,0.6271749204557215,0.6263732754215636,31312.0,False,False,True,False,True,True,True,False,False
154,0.5698773633111905,0.470097576329871,0.6120901639344263,0.3815789473684211,15656.0,0.6380348312190927,0.5507609502598366,0.7581757792539602,15656.0,0.5540662037744818,0.5814255570971314,0.5698773633111907,31312.0,0.5540662037744819,0.5814255570971314,0.5698773633111905,31312.0,False,False,True,True,False,False,False,True,True
155,0.5330544200306592,0.3935962838538426,0.5612063867534004,0.3030786918753194,15656.0,0.620361955703269,0.5226407665047906,0.763030148185999,15656.0,0.5069791197785558,0.5419235766290955,0.5330544200306592,31312.0,0.5069791197785559,0.5419235766290955,0.5330544200306592,31312.0,False,False,True,True,False,False,True,False,True
156,0.6268523249872253,0.6221460448871353,0.6300930171623215,0.6143970362800204,15656.0,0.6314428111791054,0.6237691636544933,0.6393076136944302,15656.0,0.6267944280331204,0.6269310904084073,0.6268523249872253,31312.0,0.6267944280331204,0.6269310904084073,0.6268523249872253,31312.0,False,False,True,True,False,False,True,True,False
157,0.5436254471129279,0.4174005218525766,0.5769837691614067,0.3269672968829841,15656.0,0.624895002099958,0.5304367201426025,0.7602835973428718,15656.0,0.5211477619762673,0.5537102446520046,0.5436254471129279,31312.0,0.5211477619762673,0.5537102446520047,0.5436254471129279,31312.0,False,False,True,True,False,True,False,False,True
158,0.6445452222789985,0.6291236254581806,0.6576564023965445,0.6029637199795606,15656.0,0.6587355123566566,0.6334473404882651,0.6861267245784364,15656.0,0.6439295689074186,0.6455518714424049,0.6445452222789985,31312.0,0.6439295689074187,0.6455518714424048,0.6445452222789985,31312.0,False,False,True,True,False,True,False,True,False
159,0.62295605518651,0.5960169723514919,0.6418779481132075,0.5562723556463975,15656.0,0.6465269461077844,0.6084873760144274,0.6896397547266224,15656.0,0.6212719592296381,0.6251826620638175,0.62295605518651,31312.0,0.6212719592296381,0.6251826620638175,0.62295605518651,31312.0,False,False,True,True,False,True,True,False,False
160,0.533661216147164,0.3958626396359123,0.5618980502701433,0.3055697496167603,15656.0,0.6202735736204297,0.5231160628125274,0.7617526826775677,15656.0,0.5080681066281709,0.5425070565413354,0.533661216147164,31312.0,0.508068106628171,0.5425070565413354,0.533661216147164,31312.0,False,False,True,True,True,False,False,False,True
161,0.6286088400613183,0.6275502033757167,0.6293441253934605,0.6257664793050588,15656.0,0.62966147574918,0.6278818672594474,0.6314512008175779,15656.0,0.6286058395624483,0.628612996326454,0.6286088400613183,31312.0,0.6286058395624483,0.6286129963264538,0.6286088400613183,31312.0,False,False,True,True,True,False,False,True,False
162,0.5734223300970874,0.5448597812382868,0.5839602658680886,0.5106668369954012,15656.0,0.5986116536947441,0.5652346631859713,0.6361778231987736,15656.0,0.5717357174665154,0.57459746452703,0.5734223300970873,31312.0,0.5717357174665155,0.5745974645270299,0.5734223300970874,31312.0,False,False,True,True,True,False,True,False,False
163,0.6192194685743485,0.61161601355093,0.6240776440869508,0.5996423096576392,15656.0,0.6265309318715739,0.6147273956604585,0.6387966274910577,15656.0,0.6190734727112519,0.6194025198737046,0.6192194685743484,31312.0,0.619073472711252,0.6194025198737046,0.6192194685743485,31312.0,False,False,True,True,True,True,False,False,False
164,0.5915942769545223,0.5169235418555455,0.6325813609467456,0.4370209504343382,15656.0,0.646271298959947,0.5699648711943794,0.7461676034747062,15656.0,0.5815974204077462,0.6012731160705624,0.5915942769545223,31312.0,0.5815974204077462,0.6012731160705624,0.5915942769545223,31312.0,False,True,False,False,False,False,True,True,True
165,0.5907319877363311,0.5189383985885356,0.6293362469270691,0.4414920797138477,15656.0,0.6438793941920244,0.5698755472477741,0.7399718957588145,15656.0,0.58140889639028,0.5996058970874216,0.5907319877363311,31312.0,0.58140889639028,0.5996058970874215,0.5907319877363311,31312.0,False,True,False,False,False,True,False,True,True
166,0.5728794072560041,0.4847434119278779,0.6107766990291262,0.4018267756770567,15656.0,0.6352678084433293,0.5543023034456501,0.7439320388349514,15656.0,0.5600056101856037,0.5825395012373882,0.5728794072560041,31312.0,0.5600056101856036,0.5825395012373882,0.5728794072560041,31312.0,False,True,False,False,False,True,True,False,True
167,0.6657830863566684,0.6737537799669545,0.6580598014737227,0.6902146142054164,15656.0,0.6574131665957377,0.6742999126989456,0.6413515585079202,15656.0,0.6655834732813461,0.6661798570863342,0.6657830863566683,31312.0,0.665583473281346,0.6661798570863342,0.6657830863566684,31312.0,False,True,False,False,False,True,True,True,False
168,0.5884644864588656,0.5151629166980208,0.6268082768723677,0.4372764435360245,15656.0,0.6425123453365144,0.5679254536537518,0.7396525293817067,15656.0,0.5788376310172676,0.5973668652630597,0.5884644864588656,31312.0,0.5788376310172676,0.5973668652630597,0.5884644864588656,31312.0,False,True,False,False,True,False,False,True,True
169,0.5650868676545733,0.4708990597560027,0.6010712160285657,0.3870720490546755,15656.0,0.6308084368052921,0.5479981158737636,0.7431016862544711,15656.0,0.5508537482806475,0.5745346659511646,0.5650868676545733,31312.0,0.5508537482806475,0.5745346659511646,0.5650868676545733,31312.0,False,True,False,False,True,False,True,False,True
170,0.6536471640265713,0.6746467464674647,0.6360807829382814,0.7181911088400613,15656.0,0.6297497524836981,0.6764209754308764,0.5891032192130813,15656.0,0.6521982494755814,0.6562508791845789,0.6536471640265713,31312.0,0.6521982494755814,0.6562508791845789,0.6536471640265713,31312.0,False,True,False,False,True,False,True,True,False
171,0.5698134900357691,0.4829174664107484,0.6051568212430248,0.4017629024016351,15656.0,0.6317055832011811,0.5522516492972559,0.7378640776699029,15656.0,0.5573115248059648,0.5787042352701404,0.569813490035769,31312.0,0.5573115248059648,0.5787042352701404,0.5698134900357691,31312.0,False,True,False,False,True,True,False,False,True
172,0.6617910066428206,0.6764238572476167,0.6483716026241799,0.7070132856412877,15656.0,0.6457720096333958,0.6778792134831461,0.6165687276443536,15656.0,0.6610979334405063,0.663125408053663,0.6617910066428206,31312.0,0.6610979334405063,0.6631254080536629,0.6617910066428206,31312.0,False,True,False,False,True,True,False,True,False
173,0.6517309657639244,0.6710308003258018,0.6357971760132625,0.7103985692386305,15656.0,0.6300254452926208,0.671901005861495,0.5930633622892182,15656.0,0.6505281228092112,0.6538490909373788,0.6517309657639243,31312.0,0.6505281228092112,0.6538490909373788,0.6517309657639244,31312.0,False,True,False,False,True,True,True,False,False
174,0.5890074092999489,0.515419663365591,0.6278323089624805,0.4371486969851814,15656.0,0.6431918374137023,0.5682720101905835,0.7408661216147164,15656.0,0.5793057503896466,0.598052159576532,0.5890074092999489,31312.0,0.5793057503896467,0.598052159576532,0.5890074092999489,31312.0,False,True,False,True,False,False,False,True,True
175,0.5652465508431272,0.46900963451261846,0.6023444544634806,0.3840061318344405,15656.0,0.6319517668369968,0.5478880502554967,0.746486969851814,15656.0,0.5504807006748076,0.5751162523594886,0.5652465508431272,31312.0,0.5504807006748076,0.5751162523594886,0.5652465508431272,31312.0,False,True,False,True,False,False,True,False,True
176,0.6587250894225856,0.679099099099099,0.6408410791203809,0.7222151251916198,15656.0,0.6355885963715728,0.6818115305823822,0.5952350536535513,15656.0,0.6573438477353359,0.6613263048513816,0.6587250894225856,31312.0,0.657343847735336,0.6613263048513816,0.6587250894225856,31312.0,False,True,False,True,False,False,True,True,False
